application_number,request_for_proposal_document,rfp_identifier,rfp_upload_date,total_services_requested,certified_date_time
240000527,http://publicdata.usac.org/SL/Prd/Form470/336522/240000527/Avon%20Local%20C1%20DIA%20and%20or%20Transport.pdf,true,2023-09-11T12:09:43.000,1,2023-09-11T12:27:41.000
240000534,http://publicdata.usac.org/SL/Prd/Form470/337281/240000534/2024%20HHSC%20C1%20RFP%20Internet.pdf,true,2023-12-20T09:12:45.000,1,2023-12-20T09:28:44.000
240000536,,false,,1,2023-09-01T10:16:54.000
240000538,http://publicdata.usac.org/SL/Prd/Form470/17017462/240000538/Rusk%20Co%20Lib_C1%20Service%20Specifications_FY24.pdf,true,2023-11-07T19:11:22.000,2,2023-11-07T19:55:21.000
240000539,http://publicdata.usac.org/SL/Prd/Form470/347752/240000539/White%20Settlement_C1%20Service%20Specifications_FY24.pdf,true,2023-11-14T16:11:42.000,1,2023-11-14T16:42:40.000
240000544,http://publicdata.usac.org/SL/Prd/Form470/347268/240000544/RFPMarbleCityYear27.090123.pdf,true,2023-09-01T14:09:46.000,1,2023-09-01T14:39:45.000
240000551,http://publicdata.usac.org/SL/Prd/Form470/347406/240000551/RFP%20CR%20207336%20Wireless%20Access%20Points%20ERate%20Eligible%20Final.pdf,true,2023-09-17T09:09:22.000,25000,2023-09-17T09:51:20.000
240000557,http://publicdata.usac.org/SL/Prd/Form470/348492/240000557/2024_Elsa%20PL_IA_Question%20and%20Answer_RFP%20Addendum.pdf,true,2023-12-13T11:12:45.000,1,2023-11-15T17:11:27.000
240000559,http://publicdata.usac.org/SL/Prd/Form470/356465/240000559/2024_Hughes%20PL_Service%20Specifications.pdf,true,2023-10-20T14:10:31.000,1,2023-10-20T14:21:28.000
240000564,http://publicdata.usac.org/SL/Prd/Form470/17034019/240000564/2024_Maud%20PL_IA_QuestionAnswer_Addendum.pdf,true,2024-01-19T15:01:52.000,1,2024-01-11T12:01:14.000
240000568,,false,,1,2023-09-05T11:06:07.000
240000572,http://publicdata.usac.org/SL/Prd/Form470/347864/240000572/Bluff%20Dale_2024_C1%20Vendor%20attachment.xlsx,true,2024-01-19T15:01:52.000,1,2024-01-19T15:09:51.000
240000575,http://publicdata.usac.org/SL/Prd/Form470/331719/240000575/RFB_224_24_%20OCM_WAN_Bid_%2024_25.pdf,true,2023-11-21T11:11:47.000,4,2023-11-21T11:58:45.000
240000576,http://publicdata.usac.org/SL/Prd/Form470/350473/240000576/2024Desert%20Sands_RFP%20No_23_24_01_ERate%20Internal%20Connections_FINAL.pdf,true,2023-09-06T12:09:57.000,8,2023-09-06T12:54:56.000
240000577,,false,,1,2023-09-06T17:07:23.000
240000578,http://publicdata.usac.org/SL/Prd/Form470/17001324/240000578/RFP%202024%20CAT2%20John%20Muir.pdf,true,2023-09-05T18:09:33.000,35,2023-09-05T18:35:31.000
240000579,,false,,1,2023-09-06T17:27:15.000
240000585,http://publicdata.usac.org/SL/Prd/Form470/350242/240000585/Elko_Owyhee%20WAN%20RFP_2023.10.2.pdf,true,2023-10-03T13:10:08.000,1,2023-10-03T13:41:06.000
240000587,http://publicdata.usac.org/SL/Prd/Form470/350242/240000587/Elko%20Co%20SD_FY2024%20Montello%20QandA_2023.10.19.pdf,true,2023-10-19T18:10:09.000,1,2023-10-03T13:40:46.000
240000588,http://publicdata.usac.org/SL/Prd/Form470/350242/240000588/Elko_Sage%20and%20Transport%20Addendum%201_2023.10.19.pdf,true,2023-10-19T15:10:42.000,3,2023-10-03T13:40:27.000
240000596,http://publicdata.usac.org/SL/Prd/Form470/351777/240000596/2024_GSD_LF_10272023_Attachment%20A_Cost%20Proposal%20Form.xlsx,true,2023-09-18T16:09:20.000,4,2023-09-18T16:28:19.000
240000604,http://publicdata.usac.org/SL/Prd/Form470/400405/240000604/KiUSD_2024_RFQ_Structured%20Cabling.pdf,true,2023-09-06T18:09:36.000,286,2023-09-06T18:03:35.000
240000605,http://publicdata.usac.org/SL/Prd/Form470/348424/240000605/La%20Gloria%20ISD_FY%202024_C1.pdf,true,2023-09-11T15:09:50.000,1,2023-09-11T15:59:48.000
240000606,http://publicdata.usac.org/SL/Prd/Form470/348376/240000606/Pettus%20ISD_FY%202024%20C1%20RFP.pdf,true,2023-09-11T16:09:23.000,1,2023-09-11T16:07:21.000
240000607,http://publicdata.usac.org/SL/Prd/Form470/351071/240000607/Additional%20Information.pdf,true,2023-12-06T21:12:31.000,1,2023-12-06T21:38:29.000
240000608,http://publicdata.usac.org/SL/Prd/Form470/351061/240000608/Additional%20Information.pdf,true,2023-12-18T13:12:07.000,10,2023-12-18T13:21:05.000
240000610,http://publicdata.usac.org/SL/Prd/Form470/353343/240000610/FY2024_Powhatan_Service%20Spec%20C2.pdf,true,2023-10-20T11:10:07.000,5,2023-10-20T11:37:05.000
240000611,http://publicdata.usac.org/SL/Prd/Form470/382911/240000611/Big%20Sandy_C1%20Vendor%20attachment.xlsx,true,2023-10-03T13:10:54.000,1,2023-10-03T13:25:52.000
240000614,,false,,2,2023-12-01T12:52:04.000
240000617,http://publicdata.usac.org/SL/Prd/Form470/342648/240000617/2024_ServiceSpec_C1_Bookmobile_Data_Aurora%20PL.pdf,true,2023-12-22T15:12:59.000,2,2023-12-22T15:24:58.000
240000618,http://publicdata.usac.org/SL/Prd/Form470/333736/240000618/24_Blackwater_Service%20Specs_C1.pdf,true,2023-09-28T10:09:54.000,9,2023-09-28T10:03:52.000
240000619,http://publicdata.usac.org/SL/Prd/Form470/348817/240000619/4.Whitharral_2024_C1%20Vendor%20attachment.xlsx,true,2023-09-27T12:09:11.000,1,2023-09-27T12:37:10.000
240000621,http://publicdata.usac.org/SL/Prd/Form470/347968/240000621/Hubbard_2024_C1%20Vendor%20Attachment.xlsx,true,2023-09-11T15:09:19.000,1,2023-09-11T15:04:18.000
240000624,,false,,37,2023-09-12T22:52:30.000
240000625,http://publicdata.usac.org/SL/Prd/Form470/17000651/240000625/bookmobile_rfp_mobile_services.txt,true,2023-09-08T09:09:12.000,1,2023-09-08T09:24:10.000
240000626,,false,,1,2023-09-08T09:28:32.000
240000627,,false,,2,2023-09-08T10:46:09.000
240000628,http://publicdata.usac.org/SL/Prd/Form470/351967/240000628/FY2024%20Anacortes%20Fiber%20Services%20RFP.pdf,true,2023-11-14T14:11:59.000,2,2023-11-14T14:09:57.000
240000629,,false,,1,2023-09-08T11:52:38.000
240000634,http://publicdata.usac.org/SL/Prd/Form470/401729/240000634/ZZZ%20This%20document%20is%20a%20placeholder%20should%20further%20attachments%20be%20required%20at%20later%20date.docx,true,2023-09-08T16:09:05.000,1,2023-09-08T16:45:04.000
240000637,http://publicdata.usac.org/SL/Prd/Form470/333703/240000637/2024_ServiceSpec_C1_Bookmobile_Data_HENRICO.pdf,true,2023-09-25T09:09:29.000,2,2023-09-25T09:37:28.000
240000638,http://publicdata.usac.org/SL/Prd/Form470/331000/240000638/24_East%20Ramapo_Service%20Specs_%20C1.pdf,true,2023-11-29T10:11:51.000,2,2023-11-29T10:29:49.000
240000639,http://publicdata.usac.org/SL/Prd/Form470/330887/240000639/24_Greenburgh%20N.%20Castle_Service%20Spec_C1.pdf,true,2024-01-11T16:01:11.000,1,2024-01-11T16:55:09.000
240000648,http://publicdata.usac.org/SL/Prd/Form470/348409/240000648/Agua%20Dulce%20FY%202024%20C1%20RFP.pdf,true,2023-09-22T16:09:00.000,1,2023-09-22T16:42:58.000
240000649,http://publicdata.usac.org/SL/Prd/Form470/331123/240000649/24%20Amityville%20Service%20Specifications.pdf,true,2024-02-06T12:02:49.000,9,2024-02-06T12:53:47.000
240000657,http://publicdata.usac.org/SL/Prd/Form470/331169/240000657/24%20Huntington%20UFSD%20C1%20Service%20Specifications%20_Final.pdf,true,2023-11-02T15:11:38.000,14,2023-11-02T15:17:37.000
240000659,http://publicdata.usac.org/SL/Prd/Form470/331195/240000659/24%20Northport%20East%20Northport%20Service%20Specifications%20FINAL.pdf,true,2024-02-03T08:02:40.000,2,2024-02-03T08:19:39.000
240000661,http://publicdata.usac.org/SL/Prd/Form470/17003483/240000661/2024%20Internet%20RFP%20Mays%20Academy.pdf,true,2023-09-11T11:09:42.000,1,2023-09-11T11:44:40.000
240000662,http://publicdata.usac.org/SL/Prd/Form470/343413/240000662/2024%20RFP%20No.%20240000662%20Mississippi.docx,true,2023-09-11T11:09:29.000,1,2023-09-11T11:10:27.000
240000664,http://publicdata.usac.org/SL/Prd/Form470/282453/240000664/2024%20FRP%20Q%20and%20A%2009.15.23%20United.docx,true,2023-09-15T23:09:48.000,1,2023-09-11T12:20:23.000
240000665,,false,,1,2023-09-11T12:42:03.000
240000667,http://publicdata.usac.org/SL/Prd/Form470/331215/240000667/24%20Smithtown%20C1%20Service%20Specifications%20FINAL.pdf,true,2024-02-08T13:02:01.000,2,2024-02-08T13:38:59.000
240000668,http://publicdata.usac.org/SL/Prd/Form470/331215/240000668/24%20Smithtown%20C2%20Service%20Specifications%20FINAL.pdf,true,2024-02-08T13:02:15.000,75,2024-02-08T13:40:13.000
240000670,http://publicdata.usac.org/SL/Prd/Form470/348296/240000670/HISD%20RFP%20QA%20Addendum%20FY%202024.docx,true,2023-09-26T14:09:05.000,150,2023-09-11T17:40:41.000
240000673,,false,,1,2023-09-25T13:09:27.000
240000677,http://publicdata.usac.org/SL/Prd/Form470/334153/240000677/CMS%20Number%20of%20Gig%20per%20Site%20COST%20SHEET%20Addendum%20001.xlsx,true,2023-12-08T14:12:08.000,206,2023-11-01T20:45:29.000
240000679,http://publicdata.usac.org/SL/Prd/Form470/343383/240000679/2024%20RFP%20No.%20240000679%20Fairview.docx,true,2023-09-11T21:09:56.000,1,2023-09-11T21:39:54.000
240000683,,false,,1,2023-09-12T08:18:51.000
240000684,,false,,1,2023-12-07T14:39:14.000
240000685,,false,,1,2023-11-29T15:41:50.000
240000692,,false,,2,2023-11-17T12:06:46.000
240000693,,false,,1,2023-09-18T10:57:58.000
240000694,,false,,3,2023-12-13T11:15:45.000
240000695,http://publicdata.usac.org/SL/Prd/Form470/333771/240000695/RFP%20920239%20DIA%20EPL.pdf,true,2023-09-25T08:09:27.000,7,2023-09-25T08:59:25.000
240000697,,false,,7,2023-11-27T12:40:30.000
240000702,,false,,1,2023-10-25T12:43:02.000
240000703,http://publicdata.usac.org/SL/Prd/Form470/333177/240000703/Wallenpaupack%20Pricing%20Schedule%20REVISED.xlsx,true,2023-12-21T15:12:42.000,218,2023-12-13T14:14:51.000
240000705,http://publicdata.usac.org/SL/Prd/Form470/347947/240000705/Aquilla_C1%20Vendor%20attachment.xlsx,true,2023-10-17T16:10:02.000,1,2023-10-17T16:06:01.000
240000706,http://publicdata.usac.org/SL/Prd/Form470/348244/240000706/RFP%20240000706.pdf,true,2023-10-03T13:10:32.000,1,2023-10-03T13:15:30.000
240000708,,false,,1,2023-10-30T16:23:47.000
240000709,,false,,1,2023-10-30T14:57:41.000
240000710,http://publicdata.usac.org/SL/Prd/Form470/347953/240000710/Bynum_C1%20Vendor%20attachment.xlsx,true,2023-10-12T15:10:07.000,1,2023-10-12T15:06:05.000
240000711,,false,,6,2024-01-02T08:14:45.000
240000714,,false,,1,2023-11-07T14:57:52.000
240000715,http://publicdata.usac.org/SL/Prd/Form470/330907/240000715/24_Rye%20Neck%20C1%20Bid%20Due%20Date%20Extension.pdf,true,2023-11-21T13:11:59.000,3,2023-10-06T14:57:35.000
240000716,,false,,1,2023-12-13T11:48:34.000
240000717,,false,,1,2023-10-30T13:18:25.000
240000720,,false,,1,2023-10-30T16:25:01.000
240000722,,false,,4,2023-11-13T15:13:47.000
240000730,,false,,2,2023-10-25T13:02:21.000
240000731,,false,,3,2023-10-30T12:12:45.000
240000732,http://publicdata.usac.org/SL/Prd/Form470/342598/240000732/Category%202%20Equipment%20and%20Services%20NPD117.pdf,true,2023-12-13T11:12:29.000,244,2023-12-13T11:10:27.000
240000733,,false,,5,2023-10-25T12:44:33.000
240000734,,false,,1,2023-12-07T14:52:59.000
240000735,,false,,1,2023-09-12T14:42:32.000
240000738,,false,,2,2023-11-07T14:08:03.000
240000739,,false,,4,2023-11-07T14:09:14.000
240000741,,false,,1,2023-11-17T10:42:12.000
240000742,http://publicdata.usac.org/SL/Prd/Form470/344876/240000742/Caney%20Valley%20USD%20436%20%20%20240000742.pdf,true,2023-09-12T13:09:51.000,2,2023-09-12T13:25:49.000
240000744,,false,,4,2023-10-30T16:26:49.000
240000745,,false,,2,2023-12-07T15:14:31.000
240000748,,false,,1,2023-12-07T15:15:17.000
240000751,,false,,1,2023-11-17T10:47:00.000
240000752,,false,,3,2023-12-07T15:16:30.000
240000754,,false,,2,2023-10-30T16:27:41.000
240000756,,false,,3,2023-11-17T10:38:21.000
240000757,,false,,4,2023-10-30T12:14:57.000
240000759,,false,,1,2023-10-30T13:20:55.000
240000760,,false,,1,2024-01-11T10:51:21.000
240000761,,false,,3,2023-10-30T12:22:56.000
240000762,http://publicdata.usac.org/SL/Prd/Form470/331435/240000762/Beacon%20City%20C1%20QandA%20All%20proposals%20due%20February%2013%202024.pdf,true,2024-01-16T20:01:42.000,8,2024-01-08T07:40:04.000
240000765,,false,,1,2023-11-10T12:40:08.000
240000766,,false,,7,2023-10-25T12:58:12.000
240000773,,false,,1,2023-12-13T10:57:26.000
240000775,http://publicdata.usac.org/SL/Prd/Form470/337145/240000775/FY2024_Scioto_Service%20Spec%20C1.pdf,true,2023-11-13T13:11:15.000,1,2023-11-13T13:21:14.000
240000776,,false,,1,2023-11-13T15:19:42.000
240000778,http://publicdata.usac.org/SL/Prd/Form470/228277/240000778/24_Summit_Service%20Specs_C1.pdf,true,2023-12-01T09:12:12.000,2,2023-12-01T09:07:10.000
240000781,http://publicdata.usac.org/SL/Prd/Form470/351859/240000781/2024_HDESD_LF_111323_Questions_Answers.docx,true,2023-10-26T11:10:27.000,1,2023-10-11T14:58:02.000
240000782,http://publicdata.usac.org/SL/Prd/Form470/351207/240000782/2024%20Lammersville%20USD%20Internet%20Access%20RFP.pdf,true,2023-09-14T14:09:50.000,1,2023-09-14T14:59:48.000
240000786,http://publicdata.usac.org/SL/Prd/Form470/17020281/240000786/RFP%2023K_1031.pdf,true,2023-09-20T18:09:03.000,1,2023-09-20T18:27:01.000
240000787,,false,,2,2024-01-02T08:11:19.000
240000789,,false,,5,2023-12-07T14:44:21.000
240000790,http://publicdata.usac.org/SL/Prd/Form470/333751/240000790/Attach%20F%20Pricing%20Schedule.xlsx,true,2023-09-28T16:09:49.000,1,2023-09-28T16:55:47.000
240000791,,false,,2,2023-12-15T10:39:37.000
240000794,,false,,6,2023-12-07T15:01:31.000
240000802,,false,,1,2023-10-25T12:45:13.000
240000803,,false,,4,2024-02-01T19:57:28.000
240000807,,false,,1,2023-12-07T14:54:01.000
240000808,http://publicdata.usac.org/SL/Prd/Form470/333820/240000808/2024%20BCPS%20Internet%20and%20WAN%20Addendum%20No%201.pdf,true,2023-10-26T08:10:39.000,1,2023-10-13T09:21:26.000
240000811,,false,,1,2023-09-13T09:58:41.000
240000812,,false,,10,2023-10-02T08:45:56.000
240000813,,false,,1,2023-10-25T12:56:54.000
240000815,,false,,4,2024-01-11T10:55:49.000
240000816,,false,,10,2024-01-11T10:56:33.000
240000817,,false,,7,2023-10-30T16:28:30.000
240000818,,false,,1,2023-12-13T11:12:09.000
240000819,,false,,9,2023-11-07T14:13:19.000
240000821,,false,,3,2023-11-13T15:14:45.000
240000823,http://publicdata.usac.org/SL/Prd/Form470/352653/240000823/Telecom%20RFP%202023.pdf,true,2023-10-30T11:10:20.000,74,2023-10-30T11:25:18.000
240000827,,false,,1,2024-01-02T08:18:44.000
240000829,,false,,1,2023-12-15T10:26:46.000
240000831,http://publicdata.usac.org/SL/Prd/Form470/17013833/240000831/FY2024_Exploration_Service%20Spec%20C1.pdf,true,2023-10-12T13:10:10.000,1,2023-10-12T13:02:09.000
240000833,http://publicdata.usac.org/SL/Prd/Form470/337334/240000833/FY2024%20Old%20National%20Trail%20Special%20Services%20RFP%20IA.pdf,true,2023-09-15T10:09:30.000,1,2023-09-15T10:57:29.000
240000837,http://publicdata.usac.org/SL/Prd/Form470/17030396/240000837/24_Yeshivah_Service%20Specs_C1.pdf,true,2023-11-28T08:11:49.000,1,2023-11-28T08:56:47.000
240000838,http://publicdata.usac.org/SL/Prd/Form470/384530/240000838/24_CVRL_Service%20Specs_C1.pdf,true,2023-11-27T14:11:38.000,3,2023-11-27T14:00:36.000
240000840,http://publicdata.usac.org/SL/Prd/Form470/333653/240000840/24_Culpeper_Service%20Specs_C1.pdf,true,2023-11-15T09:11:57.000,1,2023-11-15T09:41:55.000
240000841,http://publicdata.usac.org/SL/Prd/Form470/352695/240000841/24_Heritage_Service%20Specs_C1.pdf,true,2023-11-27T08:11:43.000,1,2023-11-27T08:46:41.000
240000842,http://publicdata.usac.org/SL/Prd/Form470/402396/240000842/24_Mecklenburg_Service%20Specs_C1.pdf,true,2023-11-21T13:11:12.000,1,2023-11-21T13:45:10.000
240000843,http://publicdata.usac.org/SL/Prd/Form470/333693/240000843/24_Middlesex_Service%20Specs_C1.pdf,true,2023-11-28T11:11:14.000,1,2023-11-28T11:34:12.000
240000848,http://publicdata.usac.org/SL/Prd/Form470/357410/240000848/24_York_Service%20Specs_C1.pdf,true,2024-02-21T11:02:00.000,1,2024-02-21T11:34:59.000
240000850,,false,,1,2023-09-13T11:32:22.000
240000852,http://publicdata.usac.org/SL/Prd/Form470/333800/240000852/Smyth%20C2%20QandA%20All%20proposals%20due%20February%201%202024.pdf,true,2024-01-04T11:01:31.000,11,2023-12-26T13:22:59.000
240000853,http://publicdata.usac.org/SL/Prd/Form470/238328/240000853/De%20Beque%20C2%20addendum.pdf,true,2023-12-18T16:12:01.000,105,2023-12-18T15:12:29.000
240000859,,false,,1,2023-11-29T15:33:36.000
240000860,,false,,1,2023-10-27T13:19:12.000
240000861,,false,,1,2023-11-10T12:42:48.000
240000863,,false,,1,2023-11-10T12:52:12.000
240000864,,false,,1,2023-11-17T12:07:39.000
240000866,,false,,1,2023-11-29T15:36:03.000
240000873,,false,,12,2023-10-25T13:00:08.000
240000874,http://publicdata.usac.org/SL/Prd/Form470/347382/240000874/Cross%20Roads%20ISD_2024_C1%20Vendor%20attachment.xlsx,true,2023-09-19T11:09:34.000,1,2023-09-19T11:37:33.000
240000876,,false,,2,2023-12-13T11:00:14.000
240000879,,false,,1,2023-12-15T10:38:43.000
240000880,,false,,10,2024-01-11T10:53:48.000
240000882,,false,,7,2023-10-30T12:03:20.000
240000883,http://publicdata.usac.org/SL/Prd/Form470/347294/240000883/RFPMaryettaYear27.pdf,true,2023-09-13T14:09:16.000,1,2023-09-13T14:03:15.000
240000884,,false,,10,2024-01-11T10:58:16.000
240000887,,false,,1,2023-10-30T16:18:17.000
240000889,,false,,5,2023-10-30T16:19:30.000
240000892,http://publicdata.usac.org/SL/Prd/Form470/336182/240000892/Delaware%20FY24%20C1%20Powell%20Service%20Spec.pdf,true,2023-10-02T14:10:29.000,2,2023-10-02T14:22:27.000
240000893,http://publicdata.usac.org/SL/Prd/Form470/384116/240000893/RFP%20NO%2024%20007%20for%20Special%20Construction%20Dark%20and%20Lit%20Leased%20Fiber%20Services%20for%20Northlake%20School.pdf,true,2023-09-13T15:09:54.000,2,2023-09-13T15:01:53.000
240000897,,false,,30000,2023-11-13T15:12:52.000
240000898,http://publicdata.usac.org/SL/Prd/Form470/331604/240000898/Saranac%20Lake_FY%2024_C1_QA%20Document_No%20Questions.pdf,true,2023-11-29T08:11:03.000,5,2023-11-02T12:49:18.000
240000904,,false,,1,2023-10-30T16:08:45.000
240000907,,false,,1,2023-11-17T12:08:27.000
240000911,,false,,1,2023-10-25T12:46:40.000
240000917,,false,,1,2023-12-13T11:26:15.000
240000918,http://publicdata.usac.org/SL/Prd/Form470/344903/240000918/SJEC1RFP24AOakley.pdf,true,2023-11-09T14:11:19.000,1,2023-11-09T14:41:18.000
240000919,http://publicdata.usac.org/SL/Prd/Form470/401020/240000919/Addendum_1_ERATE_2024RFP.pdf,true,2023-10-24T16:10:00.000,24,2023-10-06T13:30:21.000
240000920,http://publicdata.usac.org/SL/Prd/Form470/333658/240000920/2024%20Harrisonburg%20Internet%20RFP.pdf,true,2023-10-10T12:10:33.000,1,2023-10-10T12:38:32.000
240000921,,false,,8,2023-10-25T12:59:09.000
240000922,,false,,1,2023-11-27T13:10:02.000
240000923,,false,,2,2023-10-30T16:10:11.000
240000927,,false,,4,2023-10-25T12:47:19.000
240000929,http://publicdata.usac.org/SL/Prd/Form470/346956/240000929/RFPMoundsYear27.pdf,true,2023-09-14T10:09:18.000,1,2023-09-14T10:47:16.000
240000930,,false,,5,2023-12-07T14:51:04.000
240000932,,false,,1,2023-12-13T12:06:24.000
240000934,,false,,1,2023-12-07T16:12:52.000
240000936,,false,,1,2023-09-14T10:21:57.000
240000938,,false,,3,2024-01-28T20:12:02.000
240000940,,false,,1,2023-10-30T14:38:54.000
240000943,,false,,1,2023-10-25T13:01:26.000
240000944,,false,,130,2023-11-10T12:44:02.000
240000946,,false,,3100,2023-10-30T14:40:11.000
240000947,,false,,4,2023-12-07T14:59:58.000
240000949,,false,,2,2023-10-30T14:45:30.000
240000951,,false,,8,2023-12-13T11:40:29.000
240000953,http://publicdata.usac.org/SL/Prd/Form470/333948/240000953/Taylor%20Co%20Schools%20No%20QA%20Addendum.pdf,true,2023-11-14T17:11:44.000,1,2023-10-27T16:23:41.000
240000961,,false,,65,2023-09-14T12:26:38.000
240000962,http://publicdata.usac.org/SL/Prd/Form470/346977/240000962/2024%20C2%20Bidding%20Instructions.pdf,true,2023-09-14T12:09:27.000,38,2023-09-14T12:52:25.000
240000963,,false,,1,2023-11-27T12:42:41.000
240000966,,false,,3,2023-10-25T12:55:25.000
240000968,,false,,1,2023-10-25T13:01:51.000
240000971,,false,,1,2023-11-13T15:30:25.000
240000973,,false,,1,2023-11-27T13:12:42.000
240000974,,false,,2,2024-01-02T08:13:18.000
240000975,,false,,3,2023-10-25T12:41:20.000
240000978,,false,,3,2024-01-04T08:57:35.000
240000979,,false,,1,2023-12-13T11:16:37.000
240000980,http://publicdata.usac.org/SL/Prd/Form470/350228/240000980/2024_FiberRFP_DouglasCounty.pdf,true,2023-11-21T12:11:04.000,15,2023-11-21T12:15:03.000
240000984,http://publicdata.usac.org/SL/Prd/Form470/347325/240000984/ADDENDUM%201.pdf,true,2023-09-14T14:09:37.000,625000,2023-09-14T14:58:36.000
240000985,,false,,4,2023-10-30T16:13:03.000
240000987,,false,,2,2023-10-25T12:52:48.000
240000988,,false,,1,2023-09-14T16:03:00.000
240000992,http://publicdata.usac.org/SL/Prd/Form470/348130/240000992/Bellville_24_25_%20LLF%20WAN_C1%20Vendor%20attachment.xlsx,true,2023-09-21T10:09:19.000,1,2023-09-21T10:18:18.000
240000994,,false,,1,2023-12-13T11:14:50.000
240000995,http://publicdata.usac.org/SL/Prd/Form470/348802/240000995/RFP%20240000995.pdf,true,2023-09-26T11:09:01.000,1,2023-09-26T11:03:59.000
240001002,,false,,6,2023-10-30T12:10:01.000
